label,frame_index,hex_packet
lin,0,00 00 00 00 b00 1200 1500 900 d00 d00 d00 900 00 00 00 00
lin,1,00 00 00 00 b00 1200 1600 900 d00 d00 d00 900 00 00 00 00
lin,2,00 00 00 00 b00 1200 1600 900 d00 d00 d00 800 00 00 00 00
lin,3,00 00 00 00 b00 1200 1600 a00 c00 d00 d00 900 00 00 00 00
lin,4,00 00 00 00 b00 1200 1600 a00 c00 d00 d00 a00 00 00 00 00
lin,5,00 00 00 00 b00 1200 1600 900 d00 d00 e00 a00 00 00 00 00
lin,6,00 00 00 00 b00 1100 1500 900 d00 e00 e00 a00 00 00 00 00
lin,7,00 00 00 00 b00 1200 1500 900 d00 d00 e00 a00 00 00 00 00
lin,8,00 00 00 00 b00 1200 1500 900 d00 e00 e00 a00 00 00 00 00
lin,9,00 00 00 00 b00 1100 1500 900 d00 d00 d00 a00 00 00 00 00
lin,10,00 00 00 00 a00 1100 1500 900 d00 d00 e00 900 00 00 00 00
lin,11,00 00 00 00 b00 1200 1600 900 c00 d00 e00 900 00 00 00 00
lin,12,00 00 00 00 b00 1200 1600 900 d00 d00 d00 a00 00 00 00 00
lin,13,00 00 00 00 b00 1200 1600 900 c00 d00 e00 a00 00 00 00 00
lin,14,00 00 00 00 b00 1200 1500 900 d00 e00 e00 a00 00 00 00 00
lin,15,00 00 00 00 b00 1200 1500 900 d00 e00 e00 a00 00 00 00 00
lin,16,00 00 00 00 b00 1200 1400 900 c00 d00 e00 700 00 00 00 00
lin,17,00 00 00 00 b00 1300 1300 800 900 d00 a00 900 00 00 00 00
lin,18,00 400 00 00 d00 1700 f00 500 b00 b00 a00 800 00 00 00 00
lin,19,00 700 00 00 a00 d00 1500 600 a00 b00 900 b00 00 00 00 00
lin,20,00 600 00 00 a00 f00 1600 500 c00 a00 e00 a00 00 00 00 00
lin,21,00 a00 00 00 b00 c00 1700 00 a00 d00 a00 f00 00 00 00 00
lin,22,00 1600 00 00 900 a00 1f00 100 900 d00 900 c00 00 00 00 00
lin,23,00 f00 00 00 700 f00 2a00 300 800 a00 700 e00 00 00 00 00
lin,24,00 1000 400 00 700 1c00 2000 200 500 900 600 b00 00 00 100 00
lin,25,00 f00 500 00 700 2300 2f00 900 800 a00 200 b00 400 900 b00 00
lin,26,00 1200 200 00 b00 3f00 3100 1400 700 900 700 600 c00 2300 2400 300
lin,27,00 1200 200 00 1c00 5800 2b00 2100 800 1100 b00 700 f00 3000 1c00 00
lin,28,00 900 00 00 2f00 7900 3700 1800 900 e00 1000 b00 900 2200 600 00
lin,29,00 c00 300 00 3600 b700 5000 1900 b00 1000 c00 e00 800 2500 00 00
lin,30,00 e00 300 200 3700 d600 5b00 1600 e00 a00 e00 900 a00 2000 00 00
lin,31,00 d00 300 300 3d00 d400 6a00 1700 e00 b00 e00 a00 d00 2500 200 00
lin,32,00 1200 300 500 3100 ac00 5500 1300 1300 1100 f00 e00 1200 2000 100 00
lin,33,00 1500 00 00 2000 8300 3700 d00 c00 f00 500 600 e00 1d00 00 00
lin,34,00 1600 00 00 1700 5900 3300 b00 a00 b00 600 500 00 200 00 00
lin,35,00 1900 00 00 1400 3500 2700 500 a00 e00 600 400 00 00 00 00
lin,36,00 1700 00 00 f00 2400 2700 800 800 a00 800 100 00 00 00 00
lin,37,00 1400 00 00 d00 1b00 2100 500 600 900 800 500 00 00 00 00
lin,38,00 1400 00 00 f00 1100 1800 400 e00 600 300 400 00 00 00 00
lin,39,00 1400 00 00 e00 d00 f00 700 800 800 200 200 00 00 00 00
lin,40,00 1300 00 00 d00 b00 1200 300 a00 700 300 00 00 00 00 00
lin,41,00 00 00 00 d00 c00 1200 300 f00 500 200 00 00 00 00 00
lin,42,00 00 00 00 e00 1200 1500 500 e00 700 400 00 00 00 00 00
lin,43,00 00 00 00 1100 d00 f00 400 c00 a00 700 300 00 00 00 00
lin,44,00 00 00 00 f00 f00 1000 700 e00 900 500 500 00 00 00 00
lin,45,00 00 00 00 1100 e00 f00 600 c00 d00 900 700 00 00 00 00
lin,46,00 00 00 00 e00 1300 e00 600 e00 700 800 700 00 00 00 00
lin,47,00 00 00 00 f00 1000 1100 700 d00 600 600 600 00 00 00 00
lin,48,00 00 00 00 900 c00 1200 800 e00 800 700 00 00 00 00 00
lin,49,00 00 00 00 800 b00 f00 800 b00 900 800 00 00 00 00 00
